100678	30523
100678	33265
100680	30523
100681	30523
100681	30523
100681	31992
100682	30523
100683	30523
100684	30523
10068	4624
10068	4624
100685	33140
100686	30524
100687	30524
100688	30524
100688	30524
100689	30524
100690	30525
100692	31207
100692	31496
100693	30522
100693	30522
100696	30522
100699	30523
100701	30523
100701	30803
100701	30803
100702	30532
100702	30532
100702	30606
100702	30606
100702	30746
100702	30746
100702	30746
100702	30799
100702	30799
100703	30517
100704	30524
100704	30524
100707	30525
100707	30525
100707	30525
100707	35328
100709	30526
100709	30526
100712	30527
100712	30527
100713	30527
100714	30527
10071	4625
100715	30527
100716	30527
1007	16615
1007	16757
1007	16757
1007	16757
100717	30528
100718	30528
100718	31174
1007	18365
1007	18365
100724	30530
10072	4625
100725	30530
100727	30525
100729	30524
100729	39699
100730	30517
100731	30526
100731	30526
100732	30537
1007	328
100733	30526
100734	33328
100735	30520
100738	30527
100740	30527
100742	30528
100742	30528
100744	30522
10074	4626
10074	4626
10074	4626
100746	30528
100748	30528
100748	30528
100748	31488
100748	31488
100749	31368
100749	31649
100749	31833
100749	31833
100750	30523
100750	30523
100750	30539
100750	30539
100751	30529
100751	30529
100751	36301
100752	30529
100753	30529
100755	30762
100757	30531
100758	30531
100758	30531
100759	30531
100761	30526
100762	30531
100762	30531
100762	30708
100762	30708
100762	30708
100762	31045
100762	31045
100763	38785
100764	30532
100765	30532
100766	30533
100768	30533
100768	31337
100769	30602
100770	30534
100771	30533
100773	30534
100774	34136
10077	4628
100775	30534
100775	30861
100775	34534
100776	30534
100776	31685
100776	31685
100776	31732
100776	31732
100776	31866
100776	31866
100776	31926
100776	31926
100776	31926
100777	30534
100779	30534
100780	30528
100780	30528
100781	30528
100781	30612
100783	30531
100784	30531
100784	30531
10078	4626
100786	30532
100786	30808
100786	32116
100788	30532
100790	30525
100792	30532
100792	31058
10079	24865
10079	29472
100793	30604
100793	30604
100793	31212
100793	31492
100793	31492
10079	4627
100795	32612
10079	6048
100797	30528
100799	30533
100799	37197
100801	30533
10080	4628
100806	30700
100808	30535
100809	30535
100811	30535
100811	30535
100813	30535
100815	30536
100817	30537
100818	30537
100818	30537
100819	30621
100819	30886
100819	30990
100819	31426
100819	31637
100819	31650
100819	31688
100820	30532
100822	30537
100823	30678
100823	30876
100824	30537
10082	4629
10082	4629
100826	30537
100826	30741
100827	30741
100827	30741
100828	30537
100828	30811
100830	30537
1008	330
1008	330
100833	30533
100833	30533
10083	4630
100835	30539
100837	30539
100839	30539
100840	31794
100840	31794
100842	30534
100842	30788
100844	30540
10084	4630
100846	30540
100847	30535
100849	30540
100850	30537
100850	32435
100852	30541
100852	30541
100852	30986
100852	30986
100852	31185
100854	31185
10085	4631
100856	30541
100857	30528
100858	36559
100858	36559
100859	30535
100860	30536
100861	30531
100863	30532
100864	30536
100865	30537
100867	30537
100867	30737
100869	30538
100869	30629
100869	30690
100869	30861
100869	31025
100870	30538
100871	33312
100872	30538
100872	30538
100874	30521
10087	4632
100876	30539
100876	30539
100876	30539
100876	30768
100876	30768
100877	30539
100878	30539
100879	30540
100880	30528
100882	30536
100883	30540
100884	30541
10088	4633
100885	30541
100885	30541
100885	31260
100885	31260
100886	30541
100888	30542
100889	30690
100890	30542
100892	30542
100892	30598
100895	30537
100897	30543
100897	33852
100898	30544
100899	30543
100901	30544
100902	30544
100903	30545
100904	30540
100904	37306
10090	4634
100906	30536
100908	30542
100909	31230
100909	31230
100909	37732
100909	37732
100912	30543
10091	24907
10091	24907
10091	24907
10091	24907
10091	24907
10091	4631
10091	4631
10091	4631
10091	4631
100917	30544
100920	30540
100920	30540
10092	24907
10092	30042
10092	31498
10092	31498
100923	30545
100924	30588
100924	30588
100925	30545
100925	30545
100929	31384
100931	30547
100931	30617
100931	30617
100931	30617
100931	30664
100931	32958
100931	32973
100931	32989
100933	30548
100933	30548
10093	4632
100936	30544
100936	30544
100938	30543
100940	30549
100941	30549
100943	30550
100944	30550
10094	4632
10094	4632
100945	30605
100945	30605
100945	31207
100945	31207
100945	31207
100945	31496
100945	31496
100945	31496
100945	31496
100945	31496
100946	31229
100947	30546
100947	30546
100948	30550
100950	30545
100952	30542
100952	30542
100953	30546
100955	30547
100956	30547
100957	32056
100957	32056
100957	32056
100957	32056
100957	32219
100957	33085
100958	30547
100958	30547
100960	30547
100960	32386
100961	30547
100961	30605
100961	30768
100962	30547
100962	30547
100962	30775
100962	30775
100962	30775
100964	30547
100964	30547
100964	30547
10096	4632
100967	30548
100969	30543
100970	30543
100971	30549
100973	30611
100973	30611
1009	7426
1009	7426
100974	30544
10097	4634
100975	30550
100976	30550
100980	30552
100980	30552
100980	30641
100980	30641
100980	30641
100980	34095
100980	34095
100983	31635
100983	31865
100983	32176
100983	34784
100984	30544
100985	30546
100985	30546
100985	30546
100986	30554
100987	30553
100990	30554
100992	30555
100993	30554
10099	4637
100995	30551
100997	30551
100998	30640
101000	30551
10100	20697
10100	20697
101002	30551
101003	30552
101004	30552
101004	30552
101004	30653
101004	30754
101004	30754
101004	30754
101004	30754
101005	31014
101006	30549
101008	30554
101008	41912
101008	42261
101008	42261
101010	30554
101010	33671
101010	34892
101010	35715
101010	35715
101011	31643
101013	30554
10101	4637
101015	30551
101016	30540
101016	30540
101016	32445
101016	32445
101017	30555
101018	30555
101018	30555
101019	30555
101020	31116
101021	30550
101021	30550
101021	30707
101021	30707
101021	31327
101021	31327
101021	31664
101021	31664
101021	32172
101021	32172
101021	32236
101021	32236
101021	35117
101021	35117
101022	31140
101023	30552
101023	30794
101024	30552
10102	4637
101026	30549
101027	30557
101027	30557
101030	30558
101031	30558
101031	32863
101031	32863
1010	331
101033	30559
101033	30815
10103	38985
10103	38985
10103	41470
10103	41470
101034	30559
101034	30772
101034	30772
101034	30781
101034	30882
101034	30882
101034	31313
101034	31313
101034	31385
101034	31385
101034	31474
101034	31474
101034	31581
101034	31581
101034	31596
101034	31596
101034	31620
101034	31620
101034	32687
101034	32687
101034	32816
101034	32816
101034	32913
101034	32913
101034	33060
101034	33060
101035	30553
101036	30559
101036	30559
101037	30559
101037	30559
101039	30556
101041	30556
101044	30556
101044	30556
101045	30557
101048	30654
101048	30715
101048	30715
101048	31723
101048	32040
101051	30559
101052	30559
101054	30554
10105	4639
101055	30554
101056	30560
101056	30701
101057	30701
101057	30701
101058	30560
101061	30560
101063	30561
101064	30560
101064	30560
10106	4639
10106	4639
101067	30554
101068	30560
101069	30633
101070	30556
101070	30556
101070	31294
101070	32000
101070	35053
101072	30556
101074	30561
101074	30561
101074	31093
101074	31093
101077	30561
101077	30832
101077	31149
101078	30561
101078	30561
101078	30561
101078	30561
101078	30561
101078	30561
101078	30561
10108	17135
10108	17135
10108	4636
101086	30562
101086	30562
101087	30559
101088	30563
101088	31294
101088	31294
101090	30563
101091	30563
101092	30563
101092	31483
101094	30560
101094	30560
10109	4639
101096	30565
101099	30562
101101	30558
101102	30562
10110	23755
10110	24971
10110	31399
101105	30562
101106	30562
101107	30562
101110	30562
101110	30636
101111	30562
101111	30636
101111	30636
101111	30636
101111	31620
101111	31620
101112	30562
101112	30887
10111	24364
101114	30563
10111	4640
10111	4640
1011	14894
1011	14894
1011	14894
101115	30563
101117	30563
101118	30564
101119	30861
101119	30861
101119	31898
101119	31898
101119	31898
101120	30665
101120	30885
101121	30555
101124	30564
10112	4640
1011	24642
1011	25099
1011	25454
101126	30566
101126	30786
1011	26917
101128	30566
101128	30566
101128	30730
101128	30730
101128	32879
101128	32879
1011	28335
101128	35649
101128	35649
1011	28469
101130	30567
101130	31131
101131	30567
101131	30567
101131	30567
101131	30567
101132	30567
101134	30567
10113	4642
101135	30568
101136	30568
101139	30568
1011	40160
101140	30568
101143	30640
101144	30569
101144	30569
10114	4641
10114	4641
101145	30568
101145	30568
101146	30569
101146	30569
101148	30564
101149	30569
101149	30569
101150	30566
101151	30566
101151	30566
101151	31038
101151	31038
101153	30567
101155	30666
101	156
101156	30567
101157	30645
101157	30645
101159	30568
101159	37014
101161	30569
101161	30635
101161	30635
101161	30635
101162	30606
101162	30606
101163	30569
101164	30569
10116	4646
10116	4672
101165	30569
101166	30570
101166	30570
101166	31494
101166	31494
101166	31494
101167	31494
101168	30569
10116	9890
101170	30570
101170	30893
101171	30571
101173	30568
101173	34215
101174	30568
101175	30571
101177	30572
101177	30572
101179	30572
101179	30572
101179	30754
101179	30754
101179	30797
101179	30797
101179	30944
101179	30944
101179	30944
101179	31055
101179	31055
101179	31055
101179	33281
101179	33281
101179	33281
101180	30572
101180	30572
101180	31402
101180	31402
101180	31402
101181	30573
101182	30572
101183	30560
101184	30573
10118	4641
10118	4641
10118	5113
10118	5113
10118	5113
101187	30569
101187	30569
101187	30569
101189	30573
101189	32568
101191	30569
101191	30569
101193	30574
101193	31743
101193	32162
10119	5113
101196	30571
101196	30571
101196	33834
101196	33834
101196	33834
101197	33834
101198	30574
101198	30574
10	12
101	20
101200	30574
101203	30571
10120	4641
101205	30572
101207	30573
101207	31377
101208	30570
101209	34166
101209	34166
101209	34166
101210	30573
101210	30573
101211	30574
101214	30934
10121	4643
10121	4643
101215	30575
101215	30594
101215	30664
101215	30828
101215	33927
101216	30575
101216	30575
101218	30575
101219	30575
101221	30575
101221	30774
101221	30774
101222	30573
101224	30576
101224	32124
101224	32124
101224	33539
101227	30572
101227	33492
101227	36778
101229	30578
101230	30578
101230	30578
101230	30845
101230	30845
101230	33345
101230	33345
101232	30578
1012	332
1012	332
10123	4646
101236	30580
101237	30579
101237	30579
101237	30579
101237	30846
101237	30846
101237	30846
101238	30580
101238	30862
101239	30580
101240	30580
101241	30580
101241	30580
101244	30576
10124	4648
10124	4648
101246	30577
101247	30642
101247	31212
101249	30578
101249	30578
101250	30578
101250	30578
101250	34532
101252	30578
101252	30578
101252	30578
101253	30578
101253	30578
101255	30578
101259	30575
101259	30575
101260	30580
101260	30580
101261	30576
101264	30581
101264	30581
101264	32640
101264	32640
101264	32640
10126	4648
101265	30581
101265	30984
101266	41102
101267	30581
101267	30581
101267	30683
101267	30683
101267	30683
101267	30683
101267	30749
101267	30749
101269	30578
101270	30582
101271	30582
101271	30582
101271	31915
101271	31915
101273	30583
101275	30583
101275	30583
101277	30583
101278	30662
101278	30662
101279	30580
101281	42555
101281	42555
101282	30584
101283	30584
101285	30585
101287	30575
101289	30585
101290	30582
101293	30582
10129	4649
101295	38703
101295	38753
101295	38896
101295	42336
101295	42336
101298	33966
101299	30582
101300	30584
101302	30583
101303	30584
101304	30584
10130	4646
101305	31111
101305	31111
101306	30584
101307	30584
101307	30584
101308	30585
101312	30583
101313	30585
101313	30585
101313	30668
101313	30668
101313	30668
101313	34005
101314	30586
101317	30586
101317	30586
101319	30586
101319	33120
101319	33120
101320	30587
101320	30706
101320	34854
10132	23020
101322	30585
10132	25615
10132	25615
10132	25877
10132	25877
101323	30587
101324	30756
101324	31559
10132	4647
10132	4647
101325	30588
101326	30738
101326	30738
101327	30589
101327	33726
101328	30587
101328	30587
101329	30584
101330	31597
101331	30589
101331	30589
101333	30589
101333	30589
101334	30590
101334	30590
101334	30963
101334	30963
101334	30963
101335	30963
101335	33713
101336	30590
101336	30991
101336	31095
101336	31095
101336	31095
101336	31981
101336	32204
101336	32204
101336	32271
101336	32271
101336	32271
101337	30991
101337	30991
101337	31095
101337	31921
101340	30587
101340	33699
101340	33699
101340	34268
101340	34268
101341	34258
101341	34258
101341	34258
101342	30588
101344	30588
10134	4650
10134	4650
10134	4650
10134	4650
101346	30588
101347	30588
101349	30588
101350	30588
10135	13135
10135	15784
10135	15784
101352	30819
10135	25527
101354	30590
101356	30590
101357	30589
101357	30967
101358	30588
101358	30588
101360	30590
101362	30590
101364	30591
101366	30590
101367	30588
101368	30587
101368	30781
101368	30781
101369	30591
101371	30591
101371	30591
10137	16463
10137	16463
10137	16463
10137	16463
10137	16463
10137	16463
101372	30591
101372	31639
101372	31639
101374	30591
101374	30607
101374	30616
101374	30861
10137	4652
10137	4652
10137	4652
10137	4652
10137	4652
10137	4891
10137	4891
10137	4891
10137	5188
10137	5188
101375	30591
101375	30660
101375	33585
101375	34358
101375	35497
101375	35497
101375	35811
101376	30592
101380	30589
101381	30593
101381	30593
101382	30593
101382	30593
101382	30953
101382	30953
101382	32392
101382	32392
101384	30591
101388	30594
101390	30591
101390	30591
101391	30902
101392	30596
101393	30595
101395	30596
101397	30591
101398	30591
101400	30592
101402	30592
101402	30592
101404	30592
101405	30593
101407	30594
101409	30594
101410	30591
101412	30593
101412	30593
101414	30596
10141	4655
101415	30595
101415	30771
101416	30596
1014	1700
101418	30598
101422	30599
101422	31135
101423	30725
101423	31343
10142	4655
10142	4655
101425	30599
101428	30596
101429	30597
101429	30597
101430	30659
101430	30659
101431	30594
101431	30594
1014	332
101433	30598
101433	30598
101433	30598
101435	30598
101435	30598
101441	30598
101442	30596
101442	30596
10144	31103
10144	31883
101444	30599
10144	4655
101446	30595
101447	30600
101448	30599
101449	30600
101449	30600
101451	30600
101452	30597
101453	30597
101453	30597
101454	30600
101454	30765
101454	33626
101455	33129
101456	30601
101457	30599
101460	30601
101462	30602
101463	30690
101464	30735
10146	4655
10146	4655
10146	4655
10146	4655
10146	4655
101465	30603
101465	30603
101466	30603
10146	6635
101467	30603
101468	30601
101468	30601
101469	30604
101471	30600
101472	30604
101473	32494
101474	30604
101475	30605
101476	30605
101478	30605
101479	30601
101479	30601
101479	30762
101479	30762
101481	30687
101482	30601
101483	30601
101483	30601
101483	30619
101483	30619
101486	30731
101486	30731
101488	30602
101488	30602
101490	30602
101493	30603
101495	30603
101497	30604
101497	31997
101498	30604
101499	31099
101501	30604
101501	30604
101504	30604
101504	30655
101504	30655
101504	30725
101504	30725
101504	30725
101504	30957
101504	31110
101504	31110
101504	32060
101504	32060
101504	32060
101504	32060
101505	30605
101506	30605
101506	30768
101508	30605
101510	30605
101511	30606
101511	30606
101511	30676
101511	30676
101512	30607
101512	30741
101513	34381
101513	34381
101514	30607
101514	30607
101519	30608
101519	31049
101519	31095
101520	30607
101523	30608
101523	30608
10152	4653
10152	4653
101525	30609
101525	30609
101525	30905
101525	30905
101525	30905
101525	31272
101526	30608
101528	30609
101529	30604
101530	30605
101532	30606
10153	4654
101535	30606
101535	30606
101536	30606
101537	30606
101539	30608
101539	30617
101539	30867
101539	30867
101539	30904
101539	30904
101540	30602
101540	30644
101541	30608
101541	30608
101541	30822
101541	30822
101541	31400
101541	31400
101541	31400
101542	31400
101543	30604
101544	30609
101544	31354
101544	31697
101544	31697
101544	31697
101544	32858
101544	32858
101544	33055
101544	33055
101544	33055
101544	33055
101544	33055
101544	33055
101544	33055
101544	33055
101545	30609
101545	31354
101545	31354
101545	31354
101545	31697
101545	31697
101545	31697
101545	32858
101545	32858
101545	32858
101545	32858
101545	32858
101545	32858
101546	30610
101547	31918
101549	30610
101549	30610
101549	32733
101550	34678
101550	34678
101551	31806
101551	31806
10155	13845
10155	13845
10155	13845
101552	30611
101554	30612
10155	4843
101555	30612
101556	30612
101557	30612
101558	30612
101558	30612
101558	30612
101560	30612
101560	30653
101560	30653
101561	30612
101563	30613
10156	4658
10156	4947
101565	30613
101565	30613
101566	30597
101567	30613
101568	30614
101569	30613
101570	30607
101571	30614
101571	30614
101571	39483
101572	30614
10157	27433
101573	30818
101573	30982
101573	31112
10157	5256
101575	31945
101575	31945
101576	30614
10157	6538
101577	30614
101577	30652
101577	31002
101581	30606
101582	30615
101582	30615
101582	31939
10158	32513
101583	30615
101583	30615
101583	30615
10158	4659
101587	30610
101587	32001
101588	30610
101590	30610
101590	30747
101591	31563
101592	32462
101594	30610
101594	30610
10159	4662
101595	30611
101596	30611
101596	30611
101597	30612
101599	30611
101602	30612
101604	30613
10160	4661
101606	30613
101608	30614
101610	30607
101610	30721
101610	30967
101611	30614
101611	30757
101612	30614
101613	30614
101614	30615
10161	4662
101615	30615
1016	1700
1016	1700
1016	1700
101618	30616
101619	30616
101619	30869
101620	30616
101620	32607
101620	33010
101621	30616
101621	31513
101623	30613
101623	30613
10162	41410
10162	42008
10162	42740
10162	42885
10162	42980
10162	42980
10162	4662
101625	30616
101626	30616
101626	30616
101628	30616
101629	30616
101631	30617
10163	29321
10163	30124
10163	30124
10163	30377
10163	30377
1016	332
1016	332
1016	332
101633	30606
101633	30606
101634	30618
10163	4666
101635	30617
101635	33436
101636	30618
101637	30731
101637	30731
101638	30617
101639	30718
101639	30718
101640	30618
101642	30616
101644	30617
101644	30962
10164	5093
101647	30617
101647	30617
101648	30606
101648	30606
101650	30685
101650	30685
101652	30617
